date,source,station_id,tmp_avg_c,tmp_max_c,tmp_min_c,rh_avg_pct,sol_rad_avg_wm2,wind_spd_avg_ms,wind_max_ms,wind_run_km,precip_mm,eto_mm,tmp_avg_7d,tmp_avg_14d,tmp_max_7d,wind_spd_7d,wind_spd_14d,wind_run_7d,sol_rad_7d,sol_rad_14d,precip_7d,precip_14d,eto_7d,rh_avg_7d,calm_days_7d
2018-02-14,Open-Meteo (Clear Lake coords),OM-CL,7.8,12.2,3.3,75.0,140.74,2.75,4.889,237.6,0.0,1.85,10.3571,12.4714,16.4,2.2817,1.748,1379.98,156.3986,153.2079,0.0,0.0,16.34,61.8571,2
2018-02-15,Open-Meteo (Clear Lake coords),OM-CL,8.6,15.3,3.1,61.0,184.26,1.111,2.083,95.99,0.0,2.26,9.5714,12.0929,15.3571,2.3094,1.7619,1396.74,159.59,156.275,0.0,0.0,16.27,61.0,2
2018-02-16,Open-Meteo (Clear Lake coords),OM-CL,9.3,17.4,2.4,67.0,178.59,1.0,2.306,86.4,0.0,2.27,8.6714,11.7071,14.4857,2.1706,1.7619,1312.76,162.5671,158.4657,0.0,0.0,15.81,62.1429,2
2018-02-17,Open-Meteo (Clear Lake coords),OM-CL,10.9,18.3,5.5,80.0,177.55,2.0,3.611,172.8,0.0,2.43,8.6571,11.3,14.6286,2.1507,1.7996,1300.75,164.9314,160.425,0.0,0.0,15.68,65.5714,2
2018-02-18,Open-Meteo (Clear Lake coords),OM-CL,6.5,8.8,2.1,75.0,155.09,5.361,7.111,463.19,0.0,1.76,8.4857,10.7071,14.1714,2.5277,2.1151,1528.76,169.5771,161.07,0.0,0.0,15.91,66.2857,2
2018-02-19,Open-Meteo (Clear Lake coords),OM-CL,3.7,8.4,0.3,64.0,153.47,3.0,5.194,259.2,0.0,1.76,7.9571,9.9357,13.5857,2.5793,2.25,1559.95,166.9314,161.7314,0.0,0.0,15.23,66.5714,2
2018-02-20,Open-Meteo (Clear Lake coords),OM-CL,3.2,8.3,-1.7,72.0,166.67,1.417,2.972,122.43,0.0,1.77,7.1429,9.1571,12.6714,2.377,2.2441,1437.61,165.1957,162.1286,0.0,0.0,14.1,70.5714,3
2018-02-21,Open-Meteo (Clear Lake coords),OM-CL,5.2,10.6,0.0,71.0,171.3,1.889,3.75,163.21,0.1,1.96,6.7714,8.5643,12.4429,2.254,2.2679,1363.22,169.5614,162.98,0.1,0.1,14.21,70.0,4
2018-02-22,Open-Meteo (Clear Lake coords),OM-CL,3.9,7.1,1.3,77.0,172.45,4.222,6.806,364.78,0.8,1.65,6.1,7.8357,11.2714,2.6984,2.5039,1632.01,167.8743,163.7321,0.9,0.9,13.6,72.2857,3
2018-02-23,Open-Meteo (Clear Lake coords),OM-CL,3.8,10.0,-0.5,68.0,202.31,1.417,2.694,122.43,0.0,2.16,5.3143,6.9929,10.2143,2.758,2.4643,1668.04,171.2629,166.915,0.9,0.9,13.49,72.4286,3
2018-02-24,Open-Meteo (Clear Lake coords),OM-CL,4.0,8.2,0.0,84.0,84.38,3.222,5.972,278.38,0.1,1.0,4.3286,6.4929,8.7714,2.9326,2.5416,1773.62,157.9529,161.4421,1.0,1.0,12.06,73.0,3
2018-02-25,Open-Meteo (Clear Lake coords),OM-CL,5.8,12.4,0.9,74.0,189.12,2.722,5.056,235.18,0.1,2.31,4.2286,6.3571,9.2857,2.5556,2.5416,1545.61,162.8143,166.1957,1.1,1.1,12.61,72.8571,3
2018-02-26,Open-Meteo (Clear Lake coords),OM-CL,5.8,9.9,3.9,75.0,150.46,3.056,4.556,264.04,3.7,1.7,4.5286,6.2429,9.5,2.5636,2.5714,1550.45,162.3843,164.6579,4.8,4.8,12.55,74.4286,3
2018-02-27,Open-Meteo (Clear Lake coords),OM-CL,5.4,13.3,-0.9,49.0,211.46,1.944,3.778,167.96,0.0,2.7,4.8429,5.9929,10.2143,2.6389,2.5079,1595.98,168.7829,166.9893,4.8,4.8,13.48,71.1429,3
2018-02-28,Open-Meteo (Clear Lake coords),OM-CL,6.6,12.5,2.0,77.0,121.76,1.639,4.472,141.61,5.4,1.52,5.0429,5.9071,10.4857,2.6031,2.4286,1574.38,161.7057,165.6336,10.1,10.2,13.04,72.0,3
2018-03-01,Open-Meteo (Clear Lake coords),OM-CL,6.4,8.8,2.6,90.0,106.37,3.806,6.444,328.84,27.9,1.11,5.4,5.75,10.7286,2.5437,2.6211,1538.44,152.2657,160.07,37.2,38.1,12.5,73.8571,3
2018-03-02,Open-Meteo (Clear Lake coords),OM-CL,3.3,6.8,1.6,88.0,133.45,2.278,4.556,196.82,7.6,1.27,5.3286,5.3214,10.2714,2.6667,2.7124,1612.83,142.4286,156.8457,44.8,45.7,11.61,76.7143,2
2018-03-03,Open-Meteo (Clear Lake coords),OM-CL,3.6,6.8,0.6,90.0,118.17,2.083,3.556,179.97,3.7,1.13,5.2714,4.8,10.0714,2.504,2.7183,1514.42,147.2557,152.6043,48.4,49.4,11.74,77.5714,2
2018-03-04,Open-Meteo (Clear Lake coords),OM-CL,4.0,10.2,-0.6,79.0,200.58,1.389,2.778,120.01,0.0,2.13,5.0143,4.6214,9.7571,2.3136,2.4346,1399.25,148.8929,155.8536,48.3,49.4,11.56,78.2857,3
2018-03-05,Open-Meteo (Clear Lake coords),OM-CL,5.4,14.2,-0.4,77.0,207.52,0.889,2.111,76.81,0.0,2.51,4.9571,4.7429,10.3714,2.004,2.2838,1212.02,157.0443,159.7143,44.6,49.4,12.37,78.5714,4
2018-03-06,Open-Meteo (Clear Lake coords),OM-CL,7.8,17.1,0.0,68.0,209.84,1.889,4.0,163.21,0.0,2.95,5.3,5.0714,10.9143,1.9961,2.3175,1207.27,156.8129,162.7979,44.6,49.4,12.62,81.2857,4
2018-03-07,Open-Meteo (Clear Lake coords),OM-CL,9.4,15.9,4.3,64.0,111.46,1.889,3.222,163.21,4.6,1.89,5.7,5.3714,11.4,2.0319,2.3175,1228.87,155.3414,158.5236,43.8,53.9,12.99,79.4286,4
2018-03-08,Open-Meteo (Clear Lake coords),OM-CL,10.1,15.3,7.0,82.0,175.0,1.611,2.361,139.19,1.1,2.2,6.2286,5.8143,12.3286,1.7183,2.131,1039.22,165.1457,158.7057,17.0,54.2,14.08,78.2857,5
2018-03-09,Open-Meteo (Clear Lake coords),OM-CL,9.7,14.7,4.9,84.0,119.79,2.139,4.417,184.81,0.0,1.61,7.1429,6.2357,13.4571,1.6984,2.1826,1027.21,163.1943,152.8114,9.4,54.2,14.42,77.7143,5
2018-03-10,Open-Meteo (Clear Lake coords),OM-CL,10.8,17.1,5.8,80.0,148.61,1.0,3.056,86.4,0.2,2.09,8.1714,6.7214,14.9286,1.5437,2.0239,933.64,167.5429,157.3993,5.9,54.3,15.38,76.2857,6
2018-03-11,Open-Meteo (Clear Lake coords),OM-CL,11.6,19.0,4.9,71.0,229.05,1.389,2.333,120.01,0.0,3.17,9.2571,7.1357,16.1857,1.5437,1.9286,933.64,171.61,160.2514,5.9,54.2,16.42,75.1429,6
2018-03-12,Open-Meteo (Clear Lake coords),OM-CL,11.7,16.6,6.2,83.0,94.68,2.389,4.694,206.41,2.5,1.43,10.1571,7.5571,16.5286,1.758,1.881,1063.24,155.49,156.2671,8.4,53.0,15.34,76.0,5
2018-03-13,Open-Meteo (Clear Lake coords),OM-CL,10.5,12.2,7.1,86.0,113.54,3.056,5.528,264.04,12.8,1.41,10.5429,7.9214,15.8286,1.9247,1.9604,1164.07,141.7329,149.2729,21.2,65.8,13.8,78.5714,4
2018-03-14,Open-Meteo (Clear Lake coords),OM-CL,7.0,10.3,3.3,83.0,170.6,2.278,4.25,196.82,5.5,1.85,10.2,7.95,15.0286,1.9803,2.0061,1197.68,150.1814,152.7614,22.1,65.9,13.76,81.2857,3
2018-03-15,Open-Meteo (Clear Lake coords),OM-CL,5.3,8.1,3.2,90.0,97.92,2.778,4.389,240.02,12.9,0.94,9.5143,7.8714,14.0,2.147,1.9326,1298.51,139.17,152.1579,33.9,50.9,12.5,82.4286,2
2018-03-16,Open-Meteo (Clear Lake coords),OM-CL,5.5,8.4,3.5,85.0,190.28,3.611,5.667,311.99,2.3,1.81,8.9143,8.0286,13.1,2.3573,2.0279,1425.69,149.24,156.2171,36.2,45.6,12.7,82.5714,2
2018-03-17,Open-Meteo (Clear Lake coords),OM-CL,6.1,10.5,1.8,73.0,204.86,1.333,2.917,115.17,1.3,2.23,8.2429,8.2071,12.1571,2.4049,1.9743,1454.46,157.2757,162.4093,37.3,43.2,12.84,81.5714,2
2018-03-18,Open-Meteo (Clear Lake coords),OM-CL,7.3,13.3,1.7,74.0,182.41,1.222,2.972,105.58,0.0,2.29,7.6286,8.4429,11.3429,2.381,1.9624,1440.03,150.6129,161.1114,37.3,43.2,11.96,82.0,2
2018-03-19,Open-Meteo (Clear Lake coords),OM-CL,8.8,15.6,2.0,69.0,237.04,1.944,3.889,167.96,0.0,3.04,7.2143,8.6857,11.2,2.3174,2.0377,1401.58,170.95,163.22,34.8,43.2,13.57,80.0,3
2018-03-20,Open-Meteo (Clear Lake coords),OM-CL,8.3,10.7,5.4,79.0,40.62,2.861,4.583,247.19,6.3,0.87,6.9,8.7214,10.9857,2.2896,2.1071,1384.73,160.5329,151.1329,28.3,49.5,13.03,79.0,3
2018-03-21,Open-Meteo (Clear Lake coords),OM-CL,10.1,14.5,7.2,94.0,72.22,2.222,3.833,191.98,15.7,0.99,7.3429,8.7714,11.5857,2.2816,2.1309,1379.89,146.4786,148.33,38.5,60.6,12.17,80.5714,3
2018-03-22,Open-Meteo (Clear Lake coords),OM-CL,8.9,11.5,4.0,82.0,165.51,4.556,6.444,393.64,11.6,1.83,7.8571,8.6857,12.0714,2.5356,2.3413,1533.51,156.1343,147.6521,37.2,71.1,13.06,79.4286,3
2018-03-23,Open-Meteo (Clear Lake coords),OM-CL,6.4,9.6,2.4,76.0,171.64,3.333,5.389,287.97,3.0,1.9,7.9857,8.45,12.2429,2.4959,2.4266,1509.49,153.4714,151.3557,37.9,74.1,13.15,78.1429,3
2018-03-24,Open-Meteo (Clear Lake coords),OM-CL,5.4,9.3,2.7,76.0,207.64,3.889,5.639,336.01,3.2,2.15,7.8857,8.0643,12.0714,2.861,2.6329,1730.33,153.8686,155.5721,39.8,77.1,13.07,78.5714,2
2018-03-25,Open-Meteo (Clear Lake coords),OM-CL,6.4,11.5,1.3,75.0,226.74,2.444,5.0,211.16,1.1,2.54,7.7571,7.6929,11.8143,3.0356,2.7083,1835.91,160.2014,155.4071,40.9,78.2,13.32,78.7143,1
2018-03-26,Open-Meteo (Clear Lake coords),OM-CL,8.1,16.4,1.4,72.0,255.9,1.528,2.917,132.02,0.0,3.32,7.6571,7.4357,11.9286,2.9761,2.6468,1799.97,162.8957,166.9229,40.9,75.7,13.6,79.1429,1
2018-03-27,Open-Meteo (Clear Lake coords),OM-CL,13.5,23.3,4.7,68.0,263.43,1.083,1.806,93.57,0.0,3.8,8.4,7.65,13.7286,2.7221,2.5059,1646.35,194.7257,177.6293,34.6,62.9,16.53,77.5714,2
2018-03-28,Open-Meteo (Clear Lake coords),OM-CL,16.4,24.9,7.5,70.0,262.38,0.778,1.833,67.22,0.0,4.04,9.3,8.3214,15.2143,2.5159,2.3987,1521.59,221.8914,184.185,18.9,57.4,19.58,74.1429,3
2018-03-29,Open-Meteo (Clear Lake coords),OM-CL,17.4,26.0,9.4,62.0,265.74,0.75,1.833,64.8,0.0,4.12,10.5143,9.1857,17.2857,1.9721,2.2539,1192.75,236.21,196.1721,7.3,44.5,21.87,71.2857,4
2018-03-30,Open-Meteo (Clear Lake coords),OM-CL,18.1,25.1,13.3,53.0,230.21,1.389,2.444,120.01,0.0,3.85,12.1857,10.0857,19.5,1.6944,2.0951,1024.79,244.5771,199.0243,4.3,42.2,23.82,68.0,5
2018-03-31,Open-Meteo (Clear Lake coords),OM-CL,16.4,24.0,10.8,66.0,254.86,2.222,4.722,191.98,0.0,4.18,13.7571,10.8214,21.6,1.4563,2.1586,880.76,251.3229,202.5957,1.1,40.9,25.85,66.5714,5
2018-04-01,Open-Meteo (Clear Lake coords),OM-CL,14.8,22.0,9.2,75.0,272.34,2.306,4.417,199.24,0.0,4.08,14.9571,11.3571,23.1,1.4366,2.2361,868.84,257.8371,209.0193,0.0,40.9,27.39,66.5714,5
2018-04-02,Open-Meteo (Clear Lake coords),OM-CL,13.9,21.1,8.8,71.0,261.57,2.056,4.5,177.64,0.0,3.83,15.7857,11.7214,23.7714,1.512,2.2441,914.46,258.6471,210.7714,0.0,40.9,27.9,66.4286,4
2018-04-03,Open-Meteo (Clear Lake coords),OM-CL,15.2,22.1,9.7,62.0,277.31,1.306,2.806,112.84,0.0,4.18,16.0286,12.2143,23.6,1.5439,2.133,933.73,260.63,227.6779,0.0,34.6,28.28,65.5714,4
2018-04-04,Open-Meteo (Clear Lake coords),OM-CL,15.5,23.0,10.0,67.0,211.92,1.417,3.0,122.43,0.0,3.47,15.9,12.6,23.3286,1.6351,2.0755,988.94,253.4214,237.6564,0.0,18.9,27.71,65.1429,4
2018-04-05,Open-Meteo (Clear Lake coords),OM-CL,11.9,14.0,10.5,76.0,78.12,1.556,3.25,134.44,13.9,1.39,15.1143,12.8143,21.6143,1.7503,1.8612,1058.58,226.6186,231.4143,13.9,21.2,24.98,67.1429,4
2018-04-06,Open-Meteo (Clear Lake coords),OM-CL,12.1,13.5,11.1,100.0,21.99,1.556,2.722,134.44,40.5,0.44,14.2571,13.2214,19.9571,1.7741,1.7343,1073.01,196.8729,220.725,54.4,58.7,21.57,73.8571,4
2018-04-07,Open-Meteo (Clear Lake coords),OM-CL,12.3,14.5,8.9,80.0,192.01,4.361,5.861,376.79,12.2,2.51,13.6714,13.7143,18.6,2.0797,1.768,1257.82,187.8943,219.6086,66.6,67.7,19.9,75.8571,4
2018-04-08,Open-Meteo (Clear Lake coords),OM-CL,11.6,17.4,8.0,73.0,284.03,2.333,3.25,201.57,0.0,3.68,13.2143,14.0857,17.9429,2.0836,1.7601,1260.15,189.5643,223.7007,66.6,66.6,19.5,75.5714,4
2018-04-09,Open-Meteo (Clear Lake coords),OM-CL,16.2,25.0,9.0,73.0,271.3,1.028,2.056,88.82,0.1,4.19,13.5429,14.6643,18.5,1.9367,1.7244,1171.33,190.9543,224.8007,66.7,66.7,19.86,75.8571,5
2018-04-10,Open-Meteo (Clear Lake coords),OM-CL,13.3,16.6,8.2,77.0,108.22,2.889,4.917,249.61,0.2,1.81,13.2714,14.65,17.7143,2.1629,1.8534,1308.1,166.7986,213.7143,66.9,66.9,17.49,78.0,4
2018-04-11,Open-Meteo (Clear Lake coords),OM-CL,8.3,12.1,4.7,83.0,112.96,4.167,6.667,360.03,7.0,1.57,12.2429,14.0714,16.1571,2.5557,2.0954,1545.7,152.6614,203.0414,73.9,73.9,15.59,80.2857,3
2018-04-12,Open-Meteo (Clear Lake coords),OM-CL,7.7,12.2,4.5,71.0,249.19,4.167,5.583,360.03,1.0,2.81,11.6429,13.3786,15.9,2.9287,2.3395,1771.29,177.1,201.8593,61.0,74.9,17.01,79.5714,2
2018-04-13,Open-Meteo (Clear Lake coords),OM-CL,10.7,18.5,3.8,75.0,285.76,1.917,3.889,165.63,0.0,3.79,11.4429,12.85,16.6143,2.9803,2.3772,1802.48,214.7814,205.8271,20.5,74.9,20.36,76.0,2
2018-04-14,Open-Meteo (Clear Lake coords),OM-CL,13.3,21.6,6.7,69.0,289.7,1.972,3.75,170.38,0.0,4.34,11.5857,12.6286,17.6286,2.639,2.3594,1596.07,228.7371,208.3157,8.3,74.9,22.19,74.4286,3
2018-04-15,Open-Meteo (Clear Lake coords),OM-CL,8.9,13.2,5.4,84.0,136.57,3.806,6.611,328.84,6.5,1.58,11.2,12.2071,17.0286,2.8494,2.4665,1723.34,207.6714,198.6179,14.8,81.4,20.09,76.0,3
2018-04-16,Open-Meteo (Clear Lake coords),OM-CL,6.9,9.9,5.0,76.0,222.8,3.083,5.0,266.37,1.9,2.42,9.8714,11.7071,14.8714,3.143,2.5399,1900.89,200.7429,195.8486,16.6,83.3,18.32,76.4286,2
2018-04-17,Open-Meteo (Clear Lake coords),OM-CL,8.5,14.8,2.1,70.0,284.49,1.722,4.167,148.78,0.0,3.58,9.1857,11.2286,14.6143,2.9763,2.5696,1800.06,225.9243,196.3614,16.4,83.3,20.09,75.4286,3
2018-04-18,Open-Meteo (Clear Lake coords),OM-CL,9.7,14.6,6.3,64.0,207.75,1.361,2.667,117.59,0.0,2.79,9.3857,10.8143,14.9714,2.5754,2.5656,1557.62,239.4657,196.0636,9.4,83.3,21.31,72.7143,4
2018-04-19,Open-Meteo (Clear Lake coords),OM-CL,10.7,17.4,3.8,74.0,297.34,2.056,4.167,177.64,0.3,3.92,9.8143,10.7286,15.7143,2.2739,2.6013,1375.23,246.3443,211.7221,8.7,69.7,22.42,73.1429,4
2018-04-20,Open-Meteo (Clear Lake coords),OM-CL,13.6,22.1,5.5,73.0,304.28,1.944,4.0,167.96,0.0,4.5,10.2286,10.8357,16.2286,2.2777,2.629,1377.56,248.99,231.8857,8.7,29.2,23.13,72.8571,4
2018-04-21,Open-Meteo (Clear Lake coords),OM-CL,16.3,25.1,9.1,73.0,309.84,1.75,3.111,151.2,0.0,4.87,10.6571,11.1214,16.7286,2.246,2.4425,1358.38,251.8671,240.3021,8.7,17.0,23.66,73.4286,4
2018-04-22,Open-Meteo (Clear Lake coords),OM-CL,17.9,25.5,10.8,69.0,292.25,1.111,2.111,95.99,0.0,4.55,11.9429,11.5714,18.4857,1.861,2.3552,1125.53,274.1071,240.8893,2.2,17.0,26.63,71.2857,5
2018-04-23,Open-Meteo (Clear Lake coords),OM-CL,18.9,26.9,10.6,57.0,318.52,1.583,3.25,136.77,0.0,5.27,13.6571,11.7643,20.9143,1.6467,2.3949,995.93,287.7814,244.2621,0.3,16.9,29.48,68.5714,6
2018-04-24,Open-Meteo (Clear Lake coords),OM-CL,19.3,26.8,13.6,60.0,302.89,1.639,2.972,141.61,0.0,5.04,15.2,12.1929,22.6286,1.6349,2.3056,988.76,290.41,258.1671,0.3,16.7,30.94,67.1429,6
2018-04-25,Open-Meteo (Clear Lake coords),OM-CL,18.9,27.7,11.1,66.0,319.21,1.667,2.5,144.03,0.0,5.27,16.5143,12.95,24.5,1.6786,2.127,1015.2,306.3329,272.8993,0.3,9.7,33.42,67.4286,6
2018-04-26,Open-Meteo (Clear Lake coords),OM-CL,16.9,25.1,9.9,71.0,307.06,2.306,4.694,199.24,0.0,4.91,17.4,13.6071,25.6,1.7143,1.9941,1036.8,307.7214,277.0329,0.0,8.7,34.41,67.0,6
2018-04-27,Open-Meteo (Clear Lake coords),OM-CL,11.2,15.5,7.2,70.0,235.07,4.056,5.306,350.44,0.0,3.22,17.0571,13.6429,24.6571,2.016,2.1469,1219.28,297.8343,273.4121,0.0,8.7,33.13,66.5714,5
2018-04-28,Open-Meteo (Clear Lake coords),OM-CL,10.6,13.5,8.6,76.0,148.73,3.694,4.667,319.16,0.9,2.13,16.2429,13.45,23.0,2.2937,2.2699,1387.24,274.8186,263.3429,0.9,9.6,30.39,67.0,4
2018-04-29,Open-Meteo (Clear Lake coords),OM-CL,11.5,16.0,8.0,72.0,227.89,3.778,5.167,326.42,0.0,3.12,15.3286,13.6357,21.6429,2.6747,2.2679,1617.67,265.6243,269.8657,0.9,3.1,28.96,67.4286,3
2018-04-30,Open-Meteo (Clear Lake coords),OM-CL,11.5,17.4,8.1,78.0,235.07,2.333,3.833,201.57,0.4,3.17,14.2714,13.9643,20.2857,2.7819,2.2143,1682.47,253.7029,270.7421,1.3,1.6,26.86,70.4286,2
2018-05-01,Open-Meteo (Clear Lake coords),OM-CL,13.6,20.3,7.8,75.0,304.05,2.222,4.083,191.98,0.0,4.36,13.4571,14.3286,19.3571,2.8651,2.25,1732.84,253.8686,272.1393,1.3,1.6,26.18,72.5714,1
2018-05-02,Open-Meteo (Clear Lake coords),OM-CL,16.1,23.4,8.8,62.0,320.25,1.806,4.111,156.04,0.0,5.02,13.0571,14.7857,18.7429,2.885,2.2818,1744.85,254.0171,280.175,1.3,1.6,25.93,72.0,1
2018-05-03,Open-Meteo (Clear Lake coords),OM-CL,16.7,24.5,9.7,70.0,319.21,1.972,3.167,170.38,0.0,4.99,13.0286,15.2143,18.6571,2.8373,2.2758,1715.99,255.7529,281.7371,1.3,1.3,26.01,71.8571,2
2018-05-04,Open-Meteo (Clear Lake coords),OM-CL,18.7,27.1,11.9,67.0,324.65,1.278,2.944,110.42,0.0,5.25,14.1,15.5786,20.3143,2.4404,2.2282,1475.97,268.55,283.1921,1.3,1.3,28.04,71.4286,3
2018-05-05,Open-Meteo (Clear Lake coords),OM-CL,19.1,26.3,12.7,62.0,238.43,1.5,3.0,129.6,0.0,4.19,15.3143,15.7786,22.1429,2.127,2.2104,1286.41,281.3643,278.0914,0.4,1.3,30.1,69.4286,4
2018-05-06,Open-Meteo (Clear Lake coords),OM-CL,14.7,21.8,9.4,73.0,304.05,3.222,4.667,278.38,0.0,4.49,15.7714,15.55,22.9714,2.0476,2.3611,1238.37,292.2443,278.9343,0.4,1.3,31.47,69.5714,4
2018-05-07,Open-Meteo (Clear Lake coords),OM-CL,17.5,25.7,10.9,69.0,331.48,2.111,3.833,182.39,0.0,5.35,16.6286,15.45,24.1571,2.0159,2.3989,1219.19,306.0171,279.86,0.0,1.3,33.65,68.2857,4
2018-05-08,Open-Meteo (Clear Lake coords),OM-CL,18.8,26.3,12.2,67.0,318.98,2.694,4.806,232.76,0.0,5.44,17.3714,15.4143,25.0143,2.0833,2.4742,1259.97,308.15,281.0093,0.0,1.3,34.73,67.1429,4
2018-05-09,Open-Meteo (Clear Lake coords),OM-CL,15.9,21.7,11.9,73.0,325.12,3.944,5.111,340.76,0.0,4.77,17.3429,15.2,24.7714,2.3887,2.6369,1444.69,308.8457,281.4314,0.0,1.3,34.48,68.7143,3
2018-05-10,Open-Meteo (Clear Lake coords),OM-CL,15.6,22.9,10.4,73.0,314.12,3.111,4.75,268.79,0.0,4.69,17.1857,15.1071,24.5429,2.5514,2.6944,1543.1,308.1186,281.9357,0.0,1.3,34.18,69.1429,2
2018-05-11,Open-Meteo (Clear Lake coords),OM-CL,16.7,23.8,10.0,54.0,342.25,2.722,4.5,235.18,0.0,5.84,16.9,15.5,24.0714,2.7577,2.5991,1667.86,310.6329,289.5914,0.0,1.3,34.77,67.2857,1
2018-05-12,Open-Meteo (Clear Lake coords),OM-CL,18.9,25.3,11.9,50.0,336.81,1.639,3.472,141.61,0.0,5.54,16.8714,16.0929,23.9286,2.7776,2.4523,1679.87,324.6871,303.0257,0.0,0.4,36.12,65.5714,1
2018-05-13,Open-Meteo (Clear Lake coords),OM-CL,17.3,23.8,12.0,67.0,290.62,2.639,4.611,228.01,0.0,4.71,17.2429,16.5071,24.2143,2.6943,2.3709,1629.5,322.7686,307.5064,0.0,0.4,36.34,64.7143,1
2018-05-14,Open-Meteo (Clear Lake coords),OM-CL,16.3,25.2,10.7,76.0,281.6,2.361,4.611,203.99,0.2,4.52,17.0714,16.85,24.1429,2.73,2.3729,1651.1,315.6429,310.83,0.2,0.2,35.51,65.7143,1
2018-05-15,Open-Meteo (Clear Lake coords),OM-CL,15.6,22.5,10.6,76.0,294.1,2.694,4.889,232.76,1.2,4.49,16.6143,16.9929,23.6,2.73,2.4066,1651.1,312.0886,310.1193,1.4,1.4,34.56,67.0,1
2018-05-16,Open-Meteo (Clear Lake coords),OM-CL,13.1,17.4,10.3,86.0,149.54,2.861,4.111,247.19,3.1,2.15,16.2143,16.7786,22.9857,2.5753,2.482,1557.53,287.0057,297.9257,4.5,4.5,31.94,68.8571,1
2018-05-17,Open-Meteo (Clear Lake coords),OM-CL,16.2,23.5,10.9,76.0,237.73,1.833,4.083,158.37,0.0,3.75,16.3,16.7429,23.0714,2.3927,2.4721,1447.11,276.0929,292.1057,4.5,4.5,31.0,69.2857,2
2018-05-18,Open-Meteo (Clear Lake coords),OM-CL,17.6,25.7,12.1,73.0,313.54,2.5,4.583,216.0,0.0,5.17,16.4286,16.6643,23.3429,2.361,2.5594,1427.93,271.9914,291.3121,4.5,4.5,30.33,72.0,2
2018-05-19,Open-Meteo (Clear Lake coords),OM-CL,16.1,23.7,11.0,73.0,336.34,3.361,5.139,290.39,0.0,5.14,16.0286,16.45,23.1143,2.607,2.6923,1576.71,271.9243,298.3057,4.5,4.5,29.93,75.2857,1
2018-05-20,Open-Meteo (Clear Lake coords),OM-CL,14.6,21.6,10.1,76.0,315.51,3.25,4.972,280.8,0.0,4.51,15.6429,16.4429,22.8,2.6943,2.6943,1629.5,275.48,299.1243,4.5,4.5,29.73,76.5714,1
2018-05-21,Open-Meteo (Clear Lake coords),OM-CL,17.4,24.3,11.0,72.0,316.78,2.667,4.778,230.43,0.0,5.14,15.8,16.4357,22.6714,2.738,2.734,1655.94,280.5057,298.0743,4.3,4.5,30.35,76.0,1
2018-05-22,Open-Meteo (Clear Lake coords),OM-CL,19.2,27.4,12.5,71.0,292.13,1.972,4.0,170.38,0.1,5.02,16.3143,16.4643,23.3714,2.6349,2.6824,1593.56,280.2243,296.1564,3.2,4.6,30.88,75.2857,2
2018-05-23,Open-Meteo (Clear Lake coords),OM-CL,17.8,25.7,12.2,76.0,326.04,2.167,4.694,187.23,0.0,5.1,16.9857,16.6,24.5571,2.5357,2.5555,1533.6,305.4386,296.2221,0.1,4.6,33.83,73.8571,2
2018-05-24,Open-Meteo (Clear Lake coords),OM-CL,16.8,25.5,11.6,73.0,298.5,2.278,4.611,196.82,0.2,4.77,17.0714,16.6857,24.8429,2.5993,2.496,1572.05,314.12,295.1064,0.3,4.8,34.85,73.4286,1
2018-05-25,Open-Meteo (Clear Lake coords),OM-CL,12.4,14.0,10.4,92.0,65.62,2.417,3.806,208.83,9.3,1.05,16.3286,16.3786,23.1714,2.5874,2.4742,1564.88,278.7029,275.3471,9.6,14.1,30.73,76.1429,1
2018-05-26,Open-Meteo (Clear Lake coords),OM-CL,14.5,20.0,11.2,81.0,210.3,2.25,3.306,194.4,2.4,3.06,16.1,16.0643,22.6429,2.4287,2.5179,1468.89,260.6971,266.3107,12.0,16.5,28.65,77.2857,1
2018-05-27,Open-Meteo (Clear Lake coords),OM-CL,19.6,27.8,10.4,69.0,340.28,1.639,3.472,141.61,0.0,5.73,16.8143,16.2286,23.5286,2.1986,2.4464,1329.7,264.2357,269.8579,12.0,16.5,29.87,76.2857,2
2018-05-28,Open-Meteo (Clear Lake coords),OM-CL,23.2,32.4,15.0,65.0,345.6,0.917,2.0,79.23,0.0,6.01,17.6429,16.7214,24.6857,1.9486,2.3433,1178.5,268.3529,274.4293,12.0,16.3,30.74,75.2857,3
2018-05-29,Open-Meteo (Clear Lake coords),OM-CL,21.9,30.2,14.5,66.0,351.16,2.611,5.139,225.59,0.0,6.41,18.0286,17.1714,25.0857,2.0399,2.3374,1233.71,276.7857,278.505,11.9,15.1,32.13,74.5714,2
2018-05-30,Open-Meteo (Clear Lake coords),OM-CL,14.9,22.0,9.6,73.0,338.77,4.056,6.111,350.44,0.0,4.9,17.6143,17.3,24.5571,2.3097,2.4227,1396.92,278.6043,292.0214,11.9,12.0,31.93,74.1429,2
2018-05-31,Open-Meteo (Clear Lake coords),OM-CL,13.3,19.7,8.6,68.0,328.59,3.833,5.111,331.17,0.0,4.66,17.1143,17.0929,23.7286,2.5319,2.5656,1531.27,282.9029,298.5114,11.7,12.0,31.82,73.4286,2
2018-06-01,Open-Meteo (Clear Lake coords),OM-CL,17.6,26.3,10.2,69.0,347.92,1.694,3.833,146.36,0.0,5.58,17.8571,17.0929,25.4857,2.4286,2.508,1468.8,323.2314,300.9671,2.4,12.0,36.35,70.1429,3
